Node          U1          U2          U3
Element 619
 2.72475e-05 -3.15344e-06 -2.58212e-06 -3.34913e-05  -1.1498e-06   1.0392e-06
 2.05352e-05 -3.15344e-06 -2.83014e-06 -3.04467e-05  -9.5843e-07  8.44508e-07
 2.72429e-05 -3.34481e-06 -2.58212e-06 -3.33174e-05  -9.0178e-07   1.7759e-06
 2.05495e-05 -3.34481e-06 -2.83014e-06 -3.02822e-05 -7.10411e-07  1.44501e-06
 2.72475e-05 -1.08904e-07 -3.31881e-06 -4.02035e-05 -1.52121e-06  1.04383e-06
 2.05352e-05 -1.08904e-07 -3.43064e-06  -3.7159e-05 -1.32046e-06  8.30166e-07
 2.72429e-05 -3.09652e-07 -3.31881e-06 -4.00107e-05 -1.40938e-06  1.78053e-06
 2.05495e-05 -3.09652e-07 -3.43064e-06 -3.69755e-05 -1.20864e-06  1.43067e-06
Element 620
 4.07508e-05  1.27734e-05 -3.88493e-06  -5.6868e-05 -1.94373e-06  1.10409e-06
 7.33404e-06  1.27734e-05 -3.85419e-06 -2.47176e-05 -1.69766e-06  5.40508e-07
 4.07565e-05  1.25273e-05 -3.88493e-06 -5.65597e-05 -1.97447e-06  1.91405e-06
 7.39429e-06  1.25273e-05 -3.85419e-06 -2.45237e-05  -1.7284e-06  1.09717e-06
 4.07508e-05  4.49238e-05 -4.69489e-06 -9.02848e-05 -2.72666e-06  1.09844e-06
 7.33404e-06  4.49238e-05 -4.41085e-06 -5.81344e-05 -2.36616e-06  4.80261e-07
 4.07565e-05  4.45633e-05 -4.69489e-06 -8.99219e-05  -3.0107e-06   1.9084e-06
 7.39429e-06  4.45633e-05 -4.41085e-06 -5.78859e-05  -2.6502e-06  1.03692e-06
Element 621
 1.88198e-06  -1.3398e-07 -2.55188e-08 -9.08711e-06   5.5648e-08  1.83446e-07
 7.29207e-06  -1.3398e-07 -1.23872e-07 -9.45315e-06  6.05415e-08  9.16574e-07
  1.8741e-06 -1.38873e-07 -2.55188e-08 -8.49011e-06  1.54002e-07  2.53165e-07
 7.30592e-06 -1.38873e-07 -1.23872e-07 -8.86951e-06  1.58895e-07    1.255e-06
 1.88198e-06 -5.00019e-07 -9.52376e-08 -3.67702e-06  2.07681e-07  1.91326e-07
 7.29207e-06 -5.00019e-07 -4.62298e-07 -4.04306e-06  2.25944e-07  9.02722e-07
  1.8741e-06 -5.18281e-07 -9.52376e-08 -3.05829e-06  5.74742e-07  2.61045e-07
 7.30592e-06 -5.18281e-07 -4.62298e-07  -3.4377e-06  5.93005e-07  1.24115e-06
Element 622
 2.31109e-06 -8.20783e-07 -1.31556e-07 -1.17813e-05  3.08836e-07  9.20683e-08
 7.94462e-06 -8.20783e-07 -6.63487e-07 -1.22916e-05  3.36654e-07  5.63103e-07
 2.34043e-06 -8.48602e-07 -1.31556e-07 -1.12872e-05  8.40766e-07  1.21574e-07
 8.07241e-06 -8.48602e-07 -6.63487e-07 -1.18103e-05  8.68585e-07  7.74335e-07
 2.31109e-06 -1.33109e-06 -1.61062e-07 -6.14775e-06  4.33162e-07  6.27283e-08
 7.94462e-06 -1.33109e-06 -8.74719e-07 -6.65805e-06  4.73717e-07  4.35318e-07
 2.34043e-06 -1.37165e-06 -1.61062e-07 -5.55524e-06  1.14682e-06  9.22336e-08
 8.07241e-06 -1.37165e-06 -8.74719e-07 -6.07829e-06  1.18737e-06   6.4655e-07
Element 623
 2.92266e-06 -1.75262e-06 -1.62992e-07 -1.31416e-05  4.62339e-07 -3.02616e-08
 8.43721e-06 -1.75262e-06 -9.42179e-07 -1.37829e-05  5.12375e-07  1.76988e-08
 2.94111e-06 -1.80266e-06 -1.62992e-07 -1.26599e-05  1.24153e-06  -5.4493e-08
 8.41851e-06 -1.80266e-06 -9.42179e-07 -1.33144e-05  1.29156e-06 -9.23024e-09
 2.92266e-06 -2.39397e-06 -1.38761e-07 -7.62703e-06  4.17726e-07 -4.87174e-08
 8.43721e-06 -2.39397e-06  -9.1525e-07 -8.26838e-06  4.80928e-07  3.63979e-08
 2.94111e-06 -2.45717e-06 -1.38761e-07  -7.1825e-06  1.19421e-06 -7.29488e-08
 8.41851e-06 -2.45717e-06  -9.1525e-07 -7.83701e-06  1.25742e-06  9.46885e-09
Element 624
 3.95336e-06 -2.92031e-06 -1.27387e-07 -1.37971e-05  3.52715e-07 -3.09236e-08
 9.07333e-06 -2.92031e-06 -8.95878e-07 -1.45938e-05  4.30673e-07 -1.25652e-07
 4.00893e-06 -2.99827e-06 -1.27387e-07 -1.35085e-05  1.12121e-06 -3.77669e-08
 9.07802e-06 -2.99827e-06 -8.95878e-07 -1.43323e-05  1.19916e-06 -1.51648e-07
 3.95336e-06 -3.71695e-06 -1.20543e-07 -8.67718e-06  2.19716e-07 -8.64954e-08
 9.07333e-06 -3.71695e-06 -8.69881e-07 -9.47382e-06  3.24821e-07 -1.30348e-07
 4.00893e-06 -3.82205e-06 -1.20543e-07 -8.43943e-06  9.69055e-07 -9.33387e-08
 9.07802e-06 -3.82205e-06 -8.69881e-07 -9.26321e-06  1.07416e-06 -1.56345e-07
Element 625
 5.67888e-06   -4.348e-06  -1.3423e-07 -1.44985e-05  1.17404e-07  7.96837e-08
 1.01636e-05   -4.348e-06 -8.64654e-07  -1.5426e-05  2.48092e-07 -4.12688e-08
   5.786e-06 -4.47869e-06  -1.3423e-07 -1.43935e-05  8.47828e-07   1.2392e-07
 1.02271e-05 -4.47869e-06 -8.64654e-07 -1.53637e-05  9.78515e-07 -2.95548e-08
 5.67888e-06 -5.27542e-06 -1.78467e-07 -1.00138e-05 -2.91185e-08 -2.74362e-08
 1.01636e-05 -5.27542e-06 -8.76368e-07 -1.09413e-05  1.44316e-07 -1.04776e-07
   5.786e-06 -5.44886e-06 -1.78467e-07 -9.95244e-06  6.68782e-07  1.68005e-08
 1.02271e-05 -5.44886e-06 -8.76368e-07 -1.09226e-05  8.42217e-07 -9.30624e-08
Element 626
 8.41041e-06   -5.922e-06 -2.57324e-07 -1.59024e-05 -1.41091e-07  3.22044e-07
 1.20238e-05   -5.922e-06 -9.25742e-07 -1.67414e-05  6.95648e-08  1.96794e-07
 8.55746e-06 -6.13265e-06 -2.57324e-07 -1.59307e-05  5.27328e-07  4.93249e-07
 1.21398e-05 -6.13265e-06 -9.25742e-07 -1.68287e-05  7.37983e-07  3.19974e-07
 8.41041e-06 -6.76106e-06 -4.28529e-07  -1.2289e-05 -3.00481e-07  1.74997e-07
 1.20238e-05 -6.76106e-06 -1.04892e-06 -1.31281e-05 -3.08832e-08  8.08197e-08
 8.55746e-06 -7.03066e-06 -4.28529e-07 -1.23484e-05  3.19912e-07  3.46202e-07
 1.21398e-05 -7.03066e-06 -1.04892e-06 -1.32464e-05   5.8951e-07     2.04e-07
Element 627
 1.24673e-05 -7.19995e-06 -6.16484e-07 -1.86139e-05 -4.38732e-07  7.54521e-07
 1.46869e-05 -7.19995e-06 -1.20083e-06 -1.89739e-05  -1.1897e-07  5.98401e-07
 1.26349e-05 -7.51971e-06 -6.16484e-07  -1.8723e-05   1.4561e-07  1.09682e-06
 1.48219e-05 -7.51971e-06 -1.20083e-06 -1.91611e-05  4.65372e-07  8.90228e-07
 1.24673e-05 -7.55997e-06  -9.5878e-07 -1.63943e-05  -6.5705e-07  5.86884e-07
 1.46869e-05 -7.55997e-06 -1.49265e-06 -1.67543e-05 -2.59179e-07  4.63394e-07
 1.26349e-05 -7.95784e-06  -9.5878e-07  -1.6536e-05 -1.23177e-07  9.29181e-07
 1.48219e-05 -7.95784e-06 -1.49265e-06 -1.69741e-05  2.74694e-07  7.55222e-07
Element 628
  1.8158e-05 -7.06624e-06 -1.39543e-06 -2.39374e-05 -8.74442e-07  1.33909e-06
  1.7966e-05 -7.06624e-06 -1.85381e-06 -2.22285e-05 -4.18432e-07  1.09488e-06
 1.81443e-05 -7.52225e-06 -1.39543e-06 -2.40514e-05 -4.16062e-07  2.18974e-06
 1.79729e-05 -7.52225e-06 -1.85381e-06 -2.24232e-05   3.9948e-08  1.78975e-06
  1.8158e-05 -5.35732e-06 -2.24607e-06 -2.41294e-05 -1.25005e-06  1.35278e-06
  1.7966e-05 -5.35732e-06 -2.54867e-06 -2.24205e-05 -7.13309e-07  1.08803e-06
 1.81443e-05 -5.89407e-06 -2.24607e-06 -2.42228e-05 -9.47453e-07  2.20343e-06
 1.79729e-05 -5.89407e-06 -2.54867e-06 -2.25946e-05 -4.10711e-07  1.78289e-06
Element 629
 2.72914e-05 -3.61569e-06 -2.92886e-06 -3.32333e-05 -1.61789e-06  1.76999e-06
 2.05956e-05 -3.61569e-06 -3.08734e-06 -3.01839e-05 -1.06919e-06  1.40485e-06
 2.74288e-05 -4.16439e-06 -2.92886e-06 -3.31773e-05 -1.45941e-06  2.78477e-06
 2.07069e-05 -4.16439e-06 -3.08734e-06 -3.00799e-05 -9.10715e-07  2.18167e-06
 2.72914e-05 -5.66373e-07 -3.94364e-06 -3.99291e-05 -2.24724e-06  1.63263e-06
 2.05956e-05 -5.66373e-07 -3.86415e-06 -3.68798e-05 -1.74661e-06  1.29348e-06
 2.74288e-05   -1.067e-06 -3.94364e-06 -3.98992e-05 -2.32672e-06   2.6474e-06
 2.07069e-05   -1.067e-06 -3.86415e-06 -3.68018e-05 -1.82609e-06   2.0703e-06
Element 630
 4.07756e-05  1.21929e-05 -4.74337e-06 -5.61544e-05 -3.16333e-06  1.78292e-06
  7.5264e-06  1.21929e-05 -4.41406e-06 -2.43447e-05 -2.49586e-06  8.01657e-07
  4.0822e-05  1.15254e-05 -4.74337e-06 -5.53553e-05 -3.49265e-06  2.95305e-06
 7.82709e-06  1.15254e-05 -4.41406e-06 -2.40495e-05 -2.82517e-06   1.5272e-06
 4.07756e-05  4.40026e-05  -5.9135e-06 -8.94035e-05 -5.03682e-06  1.73649e-06
  7.5264e-06  4.40026e-05  -5.1396e-06 -5.75938e-05 -3.86542e-06  5.00965e-07
  4.0822e-05  4.28312e-05  -5.9135e-06 -8.83502e-05 -5.81071e-06  2.90662e-06
 7.82709e-06  4.28312e-05  -5.1396e-06 -5.70444e-05 -4.63931e-06  1.22651e-06
Element 631
 1.90273e-06 -1.41572e-07 -5.17726e-08  -7.7173e-06 -1.83328e-08  2.96065e-07
 7.50519e-06 -1.41572e-07 -2.45188e-07 -8.10408e-06 -1.58531e-08  1.43494e-06
  1.9888e-06 -1.44052e-07 -5.17726e-08 -6.20297e-06  1.75082e-07   4.3751e-07
 8.03573e-06 -1.44052e-07 -2.45188e-07 -6.59653e-06  1.77562e-07   2.1048e-06
 1.90273e-06 -5.28353e-07 -1.93218e-07 -2.11484e-06 -6.84189e-08  2.09987e-07
 7.50519e-06 -5.28353e-07 -9.15053e-07 -2.50163e-06 -5.91644e-08  9.04387e-07
  1.9888e-06 -5.37608e-07 -1.93218e-07 -1.56042e-07  6.53416e-07  3.51432e-07
 8.03573e-06 -5.37608e-07 -9.15053e-07 -5.49598e-07   6.6267e-07  1.57425e-06
Element 632
 2.32238e-06 -8.65174e-07 -2.29575e-07 -1.06166e-05 -4.14024e-08 -6.24887e-09
 8.00897e-06 -8.65174e-07 -1.12554e-06   -1.115e-05 -2.39434e-08  7.89848e-08
 2.24371e-06 -8.82633e-07 -2.29575e-07 -9.27836e-06   8.5456e-07 -4.83651e-08
 7.70788e-06 -8.82633e-07 -1.12554e-06 -9.82743e-06  8.72019e-07 -1.58241e-08
 2.32238e-06  -1.3986e-06 -1.87459e-07 -4.92997e-06  8.24941e-08   7.2421e-08
 8.00897e-06  -1.3986e-06 -1.03073e-06  -5.4634e-06  1.15594e-07  3.80078e-07
 2.24371e-06  -1.4317e-06 -1.87459e-07 -3.81419e-06  9.25764e-07  3.03047e-08
 7.70788e-06  -1.4317e-06 -1.03073e-06 -4.36326e-06  9.58863e-07  2.85269e-07
Element 633
  2.9459e-06 -1.84002e-06 -1.62046e-07 -1.22521e-05  1.02918e-07 -4.02938e-08
 8.35368e-06 -1.84002e-06 -9.82862e-07 -1.29247e-05  1.54942e-07 -1.33217e-07
 2.94051e-06 -1.89204e-06 -1.62046e-07 -1.16198e-05  9.23734e-07 -6.76063e-08
 8.19527e-06 -1.89204e-06 -9.82862e-07 -1.23284e-05  9.75758e-07 -1.69181e-07
  2.9459e-06 -2.51255e-06 -1.34734e-07 -6.84435e-06  3.48207e-08 -3.49047e-08
 8.35368e-06 -2.51255e-06 -9.46898e-07 -7.51688e-06  1.22908e-07  2.51973e-08
 2.94051e-06 -2.60064e-06 -1.34734e-07 -6.36503e-06  8.46985e-07 -6.22171e-08
 8.19527e-06 -2.60064e-06 -9.46898e-07 -7.07362e-06  9.35072e-07 -1.07673e-08
Element 634
 4.06559e-06 -3.06978e-06 -1.16959e-07 -1.33431e-05 -2.20023e-08  1.61867e-09
 9.08236e-06 -3.06978e-06 -9.11913e-07  -1.4193e-05  9.54061e-08  -9.3999e-08
 4.16479e-06 -3.18719e-06 -1.16959e-07 -1.31799e-05  7.72951e-07 -1.96308e-08
 9.08953e-06 -3.18719e-06 -9.11913e-07 -1.40738e-05   8.9036e-07 -1.53615e-07
 4.06559e-06 -3.91962e-06 -9.57095e-08 -8.32634e-06 -1.09148e-07  -9.7584e-08
 9.08236e-06 -3.91962e-06 -8.52296e-07 -9.17618e-06  5.23024e-08 -1.01161e-07
 4.16479e-06 -4.08107e-06 -9.57095e-08 -8.25513e-06  6.47439e-07 -1.18834e-07
 9.08953e-06 -4.08107e-06 -8.52296e-07 -9.14902e-06  8.08889e-07 -1.60778e-07
Element 635
 5.91226e-06 -4.60262e-06 -1.00639e-07 -1.43915e-05 -1.77902e-07  9.50381e-08
 1.03157e-05 -4.60262e-06 -8.30166e-07 -1.54077e-05  2.99873e-08  1.79351e-08
 6.15011e-06  -4.8105e-06 -1.00639e-07 -1.44911e-05  5.51625e-07  1.29755e-07
 1.04942e-05  -4.8105e-06 -8.30166e-07 -1.55901e-05  7.59514e-07  1.70899e-08
 5.91226e-06 -5.61875e-06 -1.35356e-07 -9.98812e-06 -2.78595e-07 -1.42807e-07
 1.03157e-05 -5.61875e-06 -8.29321e-07 -1.10043e-05  1.21252e-08 -1.60607e-07
 6.15011e-06 -5.90947e-06 -1.35356e-07  -1.0147e-05   4.1537e-07  -1.0809e-07
 1.04942e-05 -5.90947e-06 -8.29321e-07 -1.12459e-05   7.0609e-07 -1.61452e-07
Element 636
 8.76281e-06 -6.34446e-06 -1.93046e-07 -1.60419e-05  -3.6014e-07  2.66833e-07
 1.23129e-05 -6.34446e-06 -8.61815e-07 -1.70085e-05  7.86767e-09  1.95977e-07
 9.17681e-06 -6.71247e-06 -1.93046e-07 -1.63175e-05  3.08629e-07  3.89728e-07
   1.267e-05 -6.71247e-06 -8.61815e-07 -1.74124e-05  6.76636e-07  2.85597e-07
 8.76281e-06 -7.31101e-06 -3.15941e-07 -1.24918e-05 -4.82232e-07 -1.47162e-07
 1.23129e-05 -7.31101e-06 -9.51435e-07 -1.34584e-05  1.40982e-08 -1.61128e-07
 9.17681e-06 -7.80734e-06 -3.15941e-07 -1.28243e-05  1.53262e-07 -2.42668e-08
   1.267e-05 -7.80734e-06 -9.51435e-07 -1.39192e-05  6.49592e-07 -7.15081e-08
Element 637
 1.29105e-05 -7.86288e-06 -5.02409e-07 -1.89264e-05 -5.87573e-07  5.12045e-07
 1.50586e-05 -7.86288e-06 -1.09197e-06 -1.94676e-05  3.02157e-08   4.3562e-07
 1.34956e-05 -8.48067e-06 -5.02409e-07 -1.93731e-05   1.9892e-09  8.98589e-07
 1.55703e-05 -8.48067e-06 -1.09197e-06 -2.01178e-05  6.19778e-07  7.29953e-07
 1.29105e-05 -8.40409e-06 -8.88953e-07 -1.67782e-05 -7.53281e-07 -7.31167e-08
 1.50586e-05 -8.40409e-06  -1.3863e-06 -1.73194e-05  6.80191e-08 -7.60794e-08
 1.34956e-05 -9.22539e-06 -8.88953e-07 -1.72984e-05  -2.5593e-07  3.13427e-07
 1.55703e-05 -9.22539e-06  -1.3863e-06 -1.80432e-05  5.65371e-07  2.18254e-07
Element 638
 1.84256e-05  -8.0541e-06  -1.2095e-06 -2.43433e-05 -9.31319e-07  9.66916e-07
 1.82095e-05  -8.0541e-06 -1.66905e-06 -2.28459e-05  6.57202e-08  8.03748e-07
 1.92079e-05 -9.05114e-06  -1.2095e-06 -2.50269e-05  -4.7177e-07  1.45612e-06
 1.88492e-05 -9.05114e-06 -1.66905e-06 -2.38061e-05  5.25269e-07  1.28188e-06
 1.84256e-05 -6.55672e-06  -1.6987e-06 -2.45594e-05 -1.25202e-06  1.84651e-07
 1.82095e-05 -6.55672e-06 -2.14718e-06  -2.3062e-05  2.16361e-08  1.64103e-07
 1.92079e-05 -7.83037e-06  -1.6987e-06 -2.53856e-05 -8.03537e-07  6.73852e-07
 1.88492e-05 -7.83037e-06 -2.14718e-06 -2.41648e-05  4.70118e-07  6.42237e-07
Element 639
  2.7494e-05 -4.93557e-06 -2.70323e-06 -3.35391e-05  -1.5511e-06  1.21646e-06
 2.07532e-05 -4.93557e-06 -3.02593e-06 -3.06074e-05  7.12146e-09  9.25258e-07
 2.75349e-05  -6.4938e-06 -2.70323e-06 -3.45836e-05 -1.22841e-06  3.47169e-06
 2.07682e-05  -6.4938e-06 -3.02593e-06 -3.21528e-05  3.29817e-07   2.8479e-06
  2.7494e-05 -2.00391e-06 -4.95846e-06   -4.028e-05 -2.04751e-06  1.17562e-06
 2.07532e-05 -2.00391e-06 -4.94857e-06 -3.73483e-05  1.15506e-08  9.10264e-07
 2.75349e-05 -4.06297e-06 -4.95846e-06 -4.13503e-05  -2.0574e-06  3.43085e-06
 2.07682e-05 -4.06297e-06 -4.94857e-06 -3.89195e-05  1.65946e-09  2.83291e-06
Element 640
  4.0704e-05  1.03985e-05  -5.5726e-06 -5.51666e-05 -2.88607e-06  6.88624e-07
 7.77687e-06  1.03985e-05 -5.68359e-06 -2.42143e-05  -4.7465e-07 -1.84286e-08
 4.03353e-05  7.98706e-06  -5.5726e-06   -5.545e-05 -2.77508e-06  1.11257e-07
 7.33897e-06  7.98706e-06 -5.68359e-06 -2.49595e-05 -3.63662e-07  6.70404e-08
  4.0704e-05  4.13508e-05 -4.99523e-06 -8.80937e-05 -4.68065e-06  1.05736e-06
 7.77687e-06  4.13508e-05 -5.76906e-06 -5.71414e-05 -1.80741e-06  4.19472e-07
 4.03353e-05  3.84775e-05 -4.99523e-06 -8.84463e-05 -3.90682e-06  4.79995e-07
 7.33897e-06  3.84775e-05 -5.76906e-06 -5.79558e-05 -1.03358e-06  5.04941e-07
Element 641
-8.54003e-06 -3.31238e-08   2.8109e-07  -5.9205e-06 -1.73485e-07  2.43907e-06
-2.45266e-06 -3.31238e-08   8.9243e-08 -6.01099e-06 -1.72053e-07  7.80016e-07
 -7.8525e-06 -3.45563e-08   2.8109e-07 -7.43297e-06  1.83616e-08  1.67112e-06
-2.21235e-06 -3.45563e-08   8.9243e-08 -7.52738e-06  1.97942e-08  5.36199e-07
-8.54003e-06  -1.2362e-07  1.04904e-06  1.66876e-07 -6.47456e-07  1.75154e-06
-2.45266e-06  -1.2362e-07  3.33059e-07    7.638e-08  -6.4211e-07  5.39711e-07
 -7.8525e-06 -1.28966e-07  1.04904e-06 -1.79282e-06  6.85266e-08  9.83587e-07
-2.21235e-06 -1.28966e-07  3.33059e-07 -1.88723e-06  7.38729e-08  2.95895e-07
Element 642
-7.42865e-06 -2.38398e-07   1.3124e-06 -8.64683e-06 -8.48038e-07  1.11548e-07
-1.81211e-06 -2.38398e-07  4.23667e-07 -8.86991e-06 -8.42733e-07  7.40144e-08
-7.71922e-06 -2.43703e-07   1.3124e-06 -1.00053e-05  4.06917e-08  1.60003e-07
-1.89198e-06 -2.43703e-07  4.23667e-07 -1.02244e-05  4.59964e-08  7.02854e-08
-7.42865e-06 -4.61482e-07  1.26394e-06 -3.03029e-06 -9.22065e-07  4.02126e-07
-1.81211e-06 -4.61482e-07  4.27396e-07 -3.25338e-06 -9.20788e-07  1.53882e-07
-7.71922e-06 -4.62759e-07  1.26394e-06 -4.17807e-06 -8.55194e-08   4.5058e-07
-1.89198e-06 -4.62759e-07  4.27396e-07 -4.39713e-06 -8.42424e-08  1.50153e-07
Element 643
-6.64229e-06 -7.35277e-07  1.25394e-06 -1.01804e-05  -9.2728e-07 -8.37679e-08
 -1.0352e-06 -7.35277e-07  4.37304e-07 -1.07054e-05 -9.32723e-07 -1.71302e-10
-6.87691e-06 -7.29834e-07  1.25394e-06 -1.08773e-05 -1.10641e-07 -1.04903e-07
-1.13513e-06 -7.29834e-07  4.37304e-07 -1.13879e-05 -1.16084e-07 -2.35101e-08
-6.64229e-06 -1.26021e-06  1.27508e-06 -4.57335e-06 -8.67497e-07  1.50851e-07
 -1.0352e-06 -1.26021e-06  4.60643e-07 -5.09829e-06 -8.87274e-07  9.97524e-08
-6.87691e-06 -1.24044e-06  1.27508e-06 -5.13555e-06 -5.30624e-08  1.29716e-07
-1.13513e-06 -1.24044e-06  4.60643e-07 -5.64615e-06 -7.28388e-08  7.64136e-08
Element 644
-5.31532e-06 -1.78209e-06  1.27339e-06 -1.04233e-05 -8.05394e-07  -1.6256e-07
 3.05021e-07 -1.78209e-06  4.68591e-07 -1.13241e-05 -8.49771e-07 -6.50882e-08
-5.53417e-06 -1.73772e-06  1.27339e-06 -1.07423e-05 -5.96053e-10 -1.36809e-07
 1.49098e-07 -1.73772e-06  4.68591e-07 -1.15903e-05 -4.49735e-08 -6.34635e-08
-5.31532e-06 -2.68296e-06  1.24764e-06 -4.80293e-06 -6.95505e-07   5.6285e-08
 3.05021e-07 -2.68296e-06  4.66966e-07  -5.7038e-06  -7.9276e-07  9.08348e-08
-5.53417e-06  -2.5857e-06  1.24764e-06 -5.05908e-06  8.51661e-08  8.20363e-08
 1.49098e-07  -2.5857e-06  4.66966e-07 -5.90707e-06 -1.20894e-08  9.24595e-08
Element 645
-3.07472e-06 -3.46376e-06  1.22031e-06  -9.8008e-06 -6.21624e-07 -2.26942e-07
 2.51432e-06 -3.46376e-06  4.48783e-07 -1.10331e-05 -7.70235e-07 -1.85985e-07
-3.35895e-06 -3.31515e-06  1.22031e-06 -9.97332e-06  1.49898e-07 -1.78024e-07
 2.24816e-06 -3.31515e-06  4.48783e-07 -1.11182e-05  1.28766e-09 -1.37934e-07
-3.07472e-06 -4.69606e-06  1.17139e-06 -4.21176e-06 -5.29668e-07  5.72856e-08
 2.51432e-06 -4.69606e-06  4.00732e-07 -5.44406e-06 -7.65705e-07  8.01788e-08
-3.35895e-06 -4.46003e-06  1.17139e-06 -4.36621e-06  2.40988e-07  1.06203e-07
 2.24816e-06 -4.46003e-06  4.00732e-07 -5.51109e-06  4.95051e-09   1.2823e-07
Element 646
 2.99841e-07 -5.66744e-06  1.10061e-06 -8.91226e-06  -4.5948e-07  -4.4322e-07
 5.86222e-06 -5.66744e-06  3.32784e-07 -1.03338e-05 -7.79284e-07 -4.31963e-07
-1.22424e-07 -5.34764e-06  1.10061e-06  -9.0797e-06  3.08346e-07  -2.9877e-07
 5.43077e-06 -5.34764e-06  3.32784e-07 -1.03598e-05 -1.14578e-08 -2.94376e-07
 2.99841e-07 -7.08898e-06  9.56161e-07 -3.34987e-06 -3.59679e-07 -2.09547e-08
 5.86222e-06 -7.08898e-06  1.95198e-07 -4.77142e-06 -8.20913e-07  -5.0857e-10
-1.22424e-07 -6.62775e-06  9.56161e-07  -3.5265e-06  4.01284e-07  1.23495e-07
 5.43077e-06 -6.62775e-06  1.95198e-07 -4.80662e-06 -5.99491e-08  1.37078e-07
Element 647
 5.14067e-06 -8.03877e-06  7.79951e-07 -8.33272e-06 -2.94009e-07 -8.63792e-07
  1.0701e-05 -8.03877e-06 -8.28606e-10 -9.50604e-06 -8.89517e-07 -9.34451e-07
  4.5339e-06 -7.44326e-06  7.79951e-07 -8.58982e-06   4.8677e-07 -5.26826e-07
 1.00904e-05 -7.44326e-06 -8.28606e-10 -9.53773e-06 -1.08738e-07 -5.36484e-07
 5.14067e-06 -9.21209e-06  4.42985e-07 -2.77236e-06 -2.14397e-07 -2.57022e-07
  1.0701e-05 -9.21209e-06 -3.98796e-07 -3.94568e-06 -1.03532e-06 -3.23815e-07
  4.5339e-06 -8.39117e-06  4.42985e-07 -3.03333e-06  6.27384e-07  7.99436e-08
 1.00904e-05 -8.39117e-06 -3.98796e-07 -3.98123e-06 -1.93539e-07  7.41521e-08
Element 648
 1.19848e-05 -9.78274e-06  7.26604e-08 -8.91833e-06 -8.19774e-08 -1.62079e-06
 1.73686e-05 -9.78274e-06 -7.42809e-07 -9.30405e-06 -1.10717e-06 -1.54693e-06
  1.1246e-05 -8.75755e-06  7.26604e-08 -9.29529e-06  7.33492e-07 -9.46005e-07
 1.65598e-05 -8.75755e-06 -7.42809e-07 -9.34836e-06 -2.91701e-07 -1.00503e-06
 1.19848e-05 -1.01685e-05  -6.0212e-07 -3.53453e-06  2.00186e-07 -8.81985e-07
 1.73686e-05 -1.01685e-05  -1.2847e-06 -3.92026e-06 -1.15766e-06 -7.38093e-07
  1.1246e-05 -8.81062e-06  -6.0212e-07 -3.98153e-06  8.82768e-07 -2.07205e-07
 1.65598e-05 -8.81062e-06  -1.2847e-06  -4.0346e-06 -4.75082e-07   -1.962e-07
Element 649
 2.09249e-05 -9.27681e-06 -1.52561e-06 -1.05435e-05  2.99893e-07 -3.02417e-06
 2.75769e-05 -9.27681e-06 -2.30122e-06 -7.72173e-06 -1.40149e-06 -3.51893e-06
 2.05998e-05 -7.57543e-06 -1.52561e-06 -1.12412e-05  1.07551e-06 -1.17594e-06
 2.74529e-05 -7.57543e-06 -2.30122e-06 -7.81354e-06  -6.2588e-07 -1.28363e-06
 2.09249e-05 -6.45503e-06 -3.37384e-06 -3.89155e-06  2.90131e-07 -2.69905e-06
 2.75769e-05 -6.45503e-06 -4.53651e-06 -1.06977e-06 -2.01716e-06 -3.39498e-06
 2.05998e-05 -4.14774e-06 -3.37384e-06 -4.38809e-06   1.4528e-06 -8.50814e-07
 2.74529e-05 -4.14774e-06 -4.53651e-06 -9.60401e-07 -8.54487e-07 -1.15969e-06
Element 650
 2.85735e-05  8.13346e-07 -4.59092e-06 -2.43017e-05   1.1649e-06 -2.10624e-06
 4.60251e-05  8.13346e-07 -5.27982e-06 -7.26592e-06 -1.41976e-06 -6.57659e-07
 2.89017e-05  3.39801e-06 -4.59092e-06 -2.49078e-05   1.8538e-06 -6.29358e-07
 4.63644e-05  3.39801e-06 -5.27982e-06 -7.72007e-06 -7.30856e-07 -8.62198e-07
 2.85735e-05  1.78491e-05  -6.0678e-06 -6.85017e-06  3.56458e-06 -2.43447e-06
 4.60251e-05  1.78491e-05 -5.07528e-06  1.01856e-05  8.28033e-07  -9.9701e-07
 2.89017e-05  2.05857e-05  -6.0678e-06 -7.44508e-06  2.57206e-06 -9.57584e-07
 4.63644e-05  2.05857e-05 -5.07528e-06   9.7426e-06 -1.64486e-07 -1.20155e-06
Element 651
-7.58234e-06 -3.49575e-08  1.43846e-07 -8.20784e-06 -1.51511e-07  1.47933e-06
-2.11519e-06 -3.49575e-08   4.6216e-08 -8.30334e-06 -1.51848e-07  4.79496e-07
-7.53178e-06  -3.4621e-08  1.43846e-07 -8.81234e-06 -5.38817e-08  1.08633e-06
-2.09005e-06  -3.4621e-08   4.6216e-08 -8.90693e-06 -5.42181e-08  3.53231e-07
-7.58234e-06 -1.30463e-07   5.3684e-07 -2.74069e-06 -5.65449e-07  1.42877e-06
-2.11519e-06 -1.30463e-07  1.72481e-07 -2.83619e-06 -5.66704e-07  4.54356e-07
-7.53178e-06 -1.29208e-07   5.3684e-07 -3.37061e-06 -2.01089e-07  1.03577e-06
